"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"936, Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh, Việt Nam","ATM","true",,,,"10.761286","106.7843633","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 28 3824 2044",,"24","Quận 2, Hồ Chí Minh","936, Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2","ATM Commonwealth Bank - Khu Công Nghiệp Cát Lái","3","https://www.google.com/maps/search/?api=1&query=ATM%20Commonwealth%20Bank%20-%20Khu%20C%C3%B4ng%20Nghi%E1%BB%87p%20C%C3%A1t%20L%C3%A1i&query_place_id=ChIJazbrvUckdTERe2wOR37esMQ",,"2"
"934D4 Nguyễn Thị Định, Khu Công Nghiệp, Quận 2, Hồ Chí Minh 70000, Việt Nam","Khu công nghệ","true",,,,"10.7672622","106.7783696",,,,,,,,,,,,,,,"+84 28 2214 7150",,"25","Quận 2, Hồ Chí Minh","934D4 Nguyễn Thị Định","Công Ty CPKT Quang Phong",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20CPKT%20Quang%20Phong&query_place_id=ChIJO91LiholdTER4VDw7Qyf_6o","http://quangphong.com.vn/","0"
"I22 Muồng Tím, Cát Lái, Quận 2, Hồ Chí Minh, Việt Nam","Vườn","false",,,,"10.7686074","106.7820735","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 363 377 299",,"22","Quận 2, Hồ Chí Minh","I22 Muồng Tím","NHA Garden","5","https://www.google.com/maps/search/?api=1&query=NHA%20Garden&query_place_id=ChIJz_Xz_OMndTERQnMU5zUu1gA","http://nhagroup.net/","22"
"1193 Nguyễn Thị Định, Cát Lái, Thủ Đức, Hồ Chí Minh 70000, Việt Nam","Cửa hàng hoa","false",,,,"10.7650865","106.781101","Thứ Năm","07:00 to 20:00","Thứ Sáu","07:00 to 20:00","Thứ Bảy","07:00 to 20:00","Chủ Nhật","07:00 to 20:00","Thứ Hai","07:00 to 20:00","Thứ Ba","07:00 to 20:00","Thứ Tư","07:00 to 20:00","+84 338 409 090",,"23","Thủ Đức, Hồ Chí Minh","1193 Nguyễn Thị Định","shop Hoa Tươi Quận 2","4","https://www.google.com/maps/search/?api=1&query=shop%20Hoa%20T%C6%B0%C6%A1i%20Qu%E1%BA%ADn%202&query_place_id=ChIJCcMgOvwldTERtqNJQQ74j0w",,"4"
"QQ7M+G4Q, Đường Số 2, Phường Thạnh Mỹ Lợi, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.7638336","106.782849",,,,,,,,,,,,,,,,,"1","Thủ Đức, Hồ Chí Minh","QQ7M+G4Q, Đường Số 2","Công viên đường 2",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20%C4%91%C6%B0%E1%BB%9Dng%202&query_place_id=ChIJ6_49FwAldTERD3MCZO4Xj80",,"0"
"RP2V+M8G, Thảo Điền, 2Thành phố, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8016776","106.7433314",,,,,,,,,,,,,,,,,"80","2Thành phố, Hồ Chí Minh","RP2V+M8G","Trạm chờ xe khách về quê",,"https://www.google.com/maps/search/?api=1&query=Tr%E1%BA%A1m%20ch%E1%BB%9D%20xe%20kh%C3%A1ch%20v%E1%BB%81%20qu%C3%AA&query_place_id=ChIJm5LkFpondTERF9bzZX7X-tA",,"0"
"34 Đ. Hiệp Bình, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8393796","106.7319799","Thứ Năm","Đóng cửa","Thứ Sáu","Đóng cửa","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","Đóng cửa","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"62","Thủ Đức, Hồ Chí Minh","34 Đ. Hiệp Bình","Photo Thanh Hà","1","https://www.google.com/maps/search/?api=1&query=Photo%20Thanh%20H%C3%A0&query_place_id=ChIJJbNUCmondTER_3ezTi1FNiE",,"4"
"628-628A Đ. Kha Vạn Cân, KP. 08, P, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Cửa hàng điện thoại di động","false",,,,"10.8416854","106.7468129","Thứ Năm","08:30 to 22:00","Thứ Sáu","08:30 to 22:00","Thứ Bảy","08:30 to 22:00","Chủ Nhật","08:30 to 22:00","Thứ Hai","08:30 to 22:00","Thứ Ba","08:30 to 22:00","Thứ Tư","08:30 to 22:00","+84 1900 232460",,"74","Thủ Đức, Hồ Chí Minh","628-628A Đ. Kha Vạn Cân","Siêu thị Thế Giới Di Động","4.4","https://www.google.com/maps/search/?api=1&query=Si%C3%AAu%20th%E1%BB%8B%20Th%E1%BA%BF%20Gi%E1%BB%9Bi%20Di%20%C4%90%E1%BB%99ng&query_place_id=ChIJVbqnHZUndTER1OsSpW-5N7s","http://www.thegioididong.com/","381"
"TP, VP 7.07, St.Moritz Building, 1014 Đ. Phạm Văn Đồng, P, Thủ Đức, Hồ Chí Minh, Việt Nam","Dịch vụ lắp đặt điện","false",,,,"10.8380516","106.7348122",,,,,,,,,,,,,,,"+84 28 6258 3288",,"73","Thủ Đức, Hồ Chí Minh","TP, VP 7.07, St.Moritz Building, 1014 Đ. Phạm Văn Đồng","Công Ty Cổ Phần Kỹ Thuật Thăng Tiến",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20C%E1%BB%95%20Ph%E1%BA%A7n%20K%E1%BB%B9%20Thu%E1%BA%ADt%20Th%C4%83ng%20Ti%E1%BA%BFn&query_place_id=ChIJS_VvsYcpdTERVT7aZEvT4DI",,"0"
"city, 40 Đường 40, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Xưởng kim loại","false",,,,"10.8453676","106.7337372","Thứ Năm","07:00 to 18:00","Thứ Sáu","07:00 to 18:00","Thứ Bảy","07:00 to 18:00","Chủ Nhật","Đóng cửa","Thứ Hai","07:00 to 18:00","Thứ Ba","07:00 to 18:00","Thứ Tư","07:00 to 18:00","+84 903 044 230",,"72","Thủ Đức, Hồ Chí Minh","city, 40 Đường 40","XƯỞNG SX NỘI THẤT NHÔM-SẮT-GỖ DTHOUSE",,"https://www.google.com/maps/search/?api=1&query=X%C6%AF%E1%BB%9ENG%20SX%20N%E1%BB%98I%20TH%E1%BA%A4T%20NH%C3%94M-S%E1%BA%AET-G%E1%BB%96%20DTHOUSE&query_place_id=ChIJazNbCBEpdTER8s7WA67V9rc","https://noithatvietnamxuatkhau.com/danh-sach-catalogue/","0"
"56/8 Đ. Tam Bình, Khu phố, Thủ Đức, Hồ Chí Minh 720300, Việt Nam","Bãi đỗ xe","true",,,,"10.8520568","106.7311149","Thứ Năm","08:00 to 16:00","Thứ Sáu","08:00 to 16:00","Thứ Bảy","08:00 to 16:00","Chủ Nhật","08:00 to 16:00","Thứ Hai","08:00 to 16:00","Thứ Ba","08:00 to 16:00","Thứ Tư","08:00 to 16:00","+84 949 038 139",,"71","Thủ Đức, Hồ Chí Minh","56/8 Đ. Tam Bình","Xe Cẩu Linh San","5","https://www.google.com/maps/search/?api=1&query=Xe%20C%E1%BA%A9u%20Linh%20San&query_place_id=ChIJeV9xoygndTERte-3ATN0XRg",,"2"
"505 Đ. Kha Vạn Cân, Linh Đông, Thủ Đức, Hồ Chí Minh 700900, Việt Nam","Bãi đỗ xe","true",,,,"10.8440701","106.7487451",,,,,,,,,,,,,,,"+84 903 710 929",,"70","Thủ Đức, Hồ Chí Minh","505 Đ. Kha Vạn Cân","Bãi Giữ xe ô tô Thanh Thảo","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Gi%E1%BB%AF%20xe%20%C3%B4%20t%C3%B4%20Thanh%20Th%E1%BA%A3o&query_place_id=ChIJjfG0K0kndTERsvfKbWNFmF0",,"1"
"VQ32+FFP, Tô Ngọc Vân, Linh Tây, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8537081","106.7512177",,,,,,,,,,,,,,,,,"65","Thủ Đức, Hồ Chí Minh","VQ32+FFP, Tô Ngọc Vân","Giao lộ Phạm Văn Đồng - Tô Ngọc Vân ( điểm đen ùn tắc giao thông)","5","https://www.google.com/maps/search/?api=1&query=Giao%20l%E1%BB%99%20Ph%E1%BA%A1m%20V%C4%83n%20%C4%90%E1%BB%93ng%20-%20T%C3%B4%20Ng%E1%BB%8Dc%20V%C3%A2n%20(%20%C4%91i%E1%BB%83m%20%C4%91en%20%C3%B9n%20t%E1%BA%AFc%20giao%20th%C3%B4ng)&query_place_id=ChIJs6kyyZcndTERWkZy00iusio",,"1"
"1190a Đ. Phạm Văn Đồng, Linh Đông, Thủ Đức, Hồ Chí Minh, Việt Nam","Gara đỗ xe","true",,,,"10.8503367","106.7497161",,,,,,,,,,,,,,,,,"69","Thủ Đức, Hồ Chí Minh","1190a Đ. Phạm Văn Đồng","VIỆT PHÁT AUTO","5","https://www.google.com/maps/search/?api=1&query=VI%E1%BB%86T%20PH%C3%81T%20AUTO&query_place_id=ChIJVX4FdgAndTERxS3brSVyR1I",,"1"
"Số 19 Đ. Số 2, KP9, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8387769","106.7520677",,,,,,,,,,,,,,,,,"68","Thủ Đức, Hồ Chí Minh","Số 19 Đ. Số 2","Bãi xe Trường Thọ - Trạm Sạc","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%20Tr%C6%B0%E1%BB%9Dng%20Th%E1%BB%8D%20-%20Tr%E1%BA%A1m%20S%E1%BA%A1c&query_place_id=ChIJfRXABBondTERkaoEiLpCAx0",,"3"
"35 Đường Số 37, Linh Đông, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","false",,,,"10.8424607","106.746427","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 903 186 332",,"66","Thủ Đức, Hồ Chí Minh","35 Đường Số 37","Bãi đỗ xe oto và xe máy","1","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20%C4%91%E1%BB%97%20xe%20oto%20v%C3%A0%20xe%20m%C3%A1y&query_place_id=ChIJrU-vXLMndTERdMfE2_9t578","https://baigiuxeotovaxemay.business.site/?utm_source=gmb&utm_medium=referral","1"
"Tam Phú, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","false",,,,"10.8523381","106.7313085","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 909 426 299",,"67","Thủ Đức, Hồ Chí Minh",,"Bãi xe VẬN TẢI TÁM SANG","3.7","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%20V%E1%BA%ACN%20T%E1%BA%A2I%20T%C3%81M%20SANG&query_place_id=ChIJmZEyZpAndTERcdcH0NqMrLM",,"3"
"139 Đ. 24, Tam Phú, Thủ Đức, Hồ Chí Minh 760000, Việt Nam","Bãi đỗ xe","true",,,,"10.8521985","106.7393406","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 933 328 927",,"64","Thủ Đức, Hồ Chí Minh","139 Đ. 24","Nguyên Khôi - Bãi Xe Uy Tín Thủ Đức","5","https://www.google.com/maps/search/?api=1&query=Nguy%C3%AAn%20Kh%C3%B4i%20-%20Ba%CC%83i%20Xe%20Uy%20Ti%CC%81n%20Thu%CC%89%20%C4%90%C6%B0%CC%81c&query_place_id=ChIJE_sM34ondTER3l05uhJu5K8",,"2"
"17/9 Đường Ụ Ghe, KP 2, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Bãi đỗ xe","false",,,,"10.8522199","106.7410934","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 28 3535 6391",,"63","Thủ Đức, Hồ Chí Minh","17/9 Đường Ụ Ghe","BÃI GIỮ XE - CHO THUÊ KHO CTY TOÀN THẮNG ABC",,"https://www.google.com/maps/search/?api=1&query=B%C3%83I%20GI%E1%BB%AE%20XE%20-%20CHO%20THU%C3%8A%20KHO%20CTY%20TO%C3%80N%20TH%E1%BA%AENG%20ABC&query_place_id=ChIJJVmMqCwndTER-zbMjk9Nups","https://www.facebook.com/baigiuxeCtyTOANTHANGABC.thuducHCM/","0"
"8 Song Hành, Khu đô thị An Phú An Khánh, Quận 2, Hồ Chí Minh, Việt Nam","Sân tập gôn","false",,,,"10.7993212","106.7341398",,,,,,,,,,,,,,,"+84 862 087 179",,"88","Quận 2, Hồ Chí Minh","8 Song Hành","GOLFZON PARK AN PHU","4.5","https://www.google.com/maps/search/?api=1&query=GOLFZON%20PARK%20AN%20PHU&query_place_id=ChIJi9DBIeEndTERpaCTFUtQ96A",,"94"
"QQX2+C9J, An Phú, Quận 2, Hồ Chí Minh, Việt Nam","Chung cư","true",,,,"10.798599","106.7508808",,,,,,,,,,,,,,,,,"87","Quận 2, Hồ Chí Minh","QQX2+C9J","Block B Imperia","4.3","https://www.google.com/maps/search/?api=1&query=Block%20B%20Imperia&query_place_id=ChIJp1B9vW0mdTERf493yH6EG3A",,"53"
"274 Đ. Đỗ Pháp Thuận, An Phú, Quận 2, Thành phố Hồ Chí Minh 70000, Việt Nam","Cửa hàng bán buôn cây cảnh","false",,,,"10.7963769","106.7432373",,,,,,,,,,,,,,,"+84 966 950 063",,"90","Quận 2, Thành phố Hồ Chí Minh","274 Đ. Đỗ Pháp Thuận","Nhà Sen Đá - Succulents house","4.5","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Sen%20%C4%90%C3%A1%20-%20Succulents%20house&query_place_id=ChIJVdy88w0mdTERtWXCMSouA1I",,"38"
"3 Đ. Đặng Hữu Phổ, Street, Ward, District 2, Thành phố Hồ Chí Minh 70000, Việt Nam","Vườn spa","false",,,,"10.8031695","106.7341816",,,,,,,,,,,,,,,"+84 909 087 066",,"89","Ward, District 2, Thành phố Hồ Chí Minh","3 Đ. Đặng Hữu Phổ","Moc Huong Gallery Wellness Spa","4.5","https://www.google.com/maps/search/?api=1&query=Moc%20Huong%20Gallery%20Wellness%20Spa&query_place_id=ChIJwcrzXXsndTER7VEx1IiKEtA","http://mochuongspa.com/","101"
"RPWG+5F6, Đ. Hiệp Bình, KP6, P, Thủ Đức, Hồ Chí Minh, Việt Nam",,"true",,,,"10.8454029","106.7261562",,,,,,,,,,,,,,,"+84 28 7304 6999",,"61","Thủ Đức, Hồ Chí Minh","RPWG+5F6, Đ. Hiệp Bình","CÔNG TY TNHH TM DV BẢO VỆ AN TÂM",,"https://www.google.com/maps/search/?api=1&query=C%C3%94NG%20TY%20TNHH%20TM%20DV%20B%E1%BA%A2O%20V%E1%BB%86%20AN%20T%C3%82M&query_place_id=ChIJfc9e_NgndTERksaOtcE9uPo","http://anninh247.info/","0"
"KP5 Đ. Vũ Tông Phan, Chung cư Imperia, Thủ Đức, Hồ Chí Minh 70000, Việt Nam","Bãi đỗ xe","true",,,,"10.7985232","106.7502786",,,,,,,,,,,,,,,,,"85","Thủ Đức, Hồ Chí Minh","KP5 Đ. Vũ Tông Phan","Bãi đổ xe chung cư imperia",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20%C4%91%E1%BB%95%20xe%20chung%20c%C6%B0%20imperia&query_place_id=ChIJPwlMfXYndTERqkIEz0yQto4",,"0"
"RP2X+X5G, Đ. Võ Nguyên Giáp, An Phú, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.802442","106.747953",,,,,,,,,,,,,,,,,"86","Thủ Đức, Hồ Chí Minh","RP2X+X5G, Đ. Võ Nguyên Giáp","Trạm xe bus GRP3 Estella","5","https://www.google.com/maps/search/?api=1&query=Tr%E1%BA%A1m%20xe%20bus%20GRP3%20Estella&query_place_id=ChIJT39icQAndTER2CbSSa37gZA",,"1"
"266 Lương Định Của, An Phú, Thành Phố Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.7906768","106.7432899",,,,,,,,,,,,,,,"+84 904 622 123",,"84","Thành Phố Thủ Đức, Hồ Chí Minh","266 Lương Định Của","Bãi Xe An Phú","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Xe%20An%20Ph%C3%BA&query_place_id=ChIJzy910QsmdTERaMVjTtrGHEQ",,"3"
"Chung Cư LC Lexington, 24.09/24.09 Tổ 2, Khu phố 5, Quận 2, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.7995038","106.751262",,,,,,,,,,,,,,,,,"83","Quận 2, Hồ Chí Minh","Chung Cư LC Lexington, 24.09/24.09 Tổ 2","Hải Nam",,"https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20Nam&query_place_id=ChIJy5Ob-_AndTER4qopuANtcY8",,"0"
"78 Xuân Thủy, Thảo Điền, Thành Phố Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8033743","106.7329988",,,,,,,,,,,,,,,,,"82","Thành Phố Thủ Đức, Hồ Chí Minh","78 Xuân Thủy","Bãi xe ôtô xe máy",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%20%C3%B4t%C3%B4%20xe%20m%C3%A1y&query_place_id=ChIJxVhFL1AndTER1RwfgTOKyfc",,"0"
"7 Đường 41, Khu phố 2, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Đại lý bất động sản","false",,,,"10.7889947","106.7276192","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 12:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00","Thứ Tư","08:00 to 17:00","+84 909 318 336",,"81","Thủ Đức, Hồ Chí Minh","7 Đường 41","Vietnam Groove","4.3","https://www.google.com/maps/search/?api=1&query=Vietnam%20Groove&query_place_id=ChIJX0NgTsgndTERXuLCXh_RCn0","https://vietnamgroove.com.vn/","62"
"22 Nguyễn Ư Dĩ, Thảo Điền, Quận 2, Hồ Chí Minh, Việt Nam","Trường mầm non","true",,,,"10.8056027","106.7434469",,,,,,,,,,,,,,,,,"46","Quận 2, Hồ Chí Minh","22 Nguyễn Ư Dĩ","Mầm non thảo điền","5","https://www.google.com/maps/search/?api=1&query=M%E1%BA%A7m%20non%20th%E1%BA%A3o%20%C4%91i%E1%BB%81n&query_place_id=ChIJLRKNVOIndTEROgcoib0tcPE",,"2"
"Toong Coworking Space, Tầng 3, The Vista, 628C Đ. Võ Nguyên Giáp, An Phú, Quận 2, Hồ Chí Minh 74000, Việt Nam","Bãi đỗ xe","true",,,,"10.8055321","106.752068",,,,,,,,,,,,,,,,,"45","Quận 2, Hồ Chí Minh","Toong Coworking Space, Tầng 3, The Vista, 628C Đ. Võ Nguyên Giáp","Bãi Đỗ Xe Shipper","4","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20%C4%90%E1%BB%97%20Xe%20Shipper&query_place_id=ChIJCc7tcyQndTERnrdUUhIwTNE",,"1"
"45/2 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Vườn","false",,,,"10.8123772","106.7385939","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 909 513 255",,"44","Bình Thạnh, Hồ Chí Minh","45/2 Bình Quới","Dofrance Electroculture Farm - vườn cấy điện với nhạc",,"https://www.google.com/maps/search/?api=1&query=Dofrance%20Electroculture%20Farm%20-%20v%C6%B0%E1%BB%9Dn%20c%E1%BA%A5y%20%C4%91i%E1%BB%87n%20v%E1%BB%9Bi%20nh%E1%BA%A1c&query_place_id=ChIJ7TndpvAndTERBh_uL3CqB18","https://dofrance.vn/san-pham-nong-nghiep/","0"
"27 Tống Hữu Định, Thảo Điền, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Khu công nghệ","false",,,,"10.8063703","106.7339075","Thứ Năm","08:30 to 17:00","Thứ Sáu","08:30 to 17:00","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","08:30 to 17:00","Thứ Ba","08:30 to 17:00","Thứ Tư","08:30 to 17:00",,,"43","Thủ Đức, Hồ Chí Minh","27 Tống Hữu Định","Công ty TNHH Giải Pháp Onemind","5","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20ty%20TNHH%20Gi%E1%BA%A3i%20Ph%C3%A1p%20Onemind&query_place_id=ChIJEz2PTQMndTERO50hCV3htdQ","http://www.onemindsolution.com/","4"
"RP5X+5F8, An Phú, Quận 2, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8079171","106.7487102",,,,,,,,,,,,,,,,,"41","Quận 2, Hồ Chí Minh","RP5X+5F8","Bãi đỗ xe Riviera","3.5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20%C4%91%E1%BB%97%20xe%20Riviera&query_place_id=ChIJ_4Yqn2omdTERs5h5lDZtps0",,"2"
"163 Đ. Trần Não, Bình Khánh, Quận 2, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","false",,,,"10.7906345","106.7304389","Thứ Năm","07:30 to 22:00","Thứ Sáu","07:30 to 22:00","Thứ Bảy","07:30 to 22:00","Chủ Nhật","07:30 to 22:00","Thứ Hai","07:30 to 22:00","Thứ Ba","07:30 to 22:00","Thứ Tư","07:30 to 22:00","+84 902 461 959",,"78","Quận 2, Hồ Chí Minh","163 Đ. Trần Não","Bãi gửi xe ôtô 4 bánh",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20g%E1%BB%ADi%20xe%20%C3%B4t%C3%B4%204%20b%C3%A1nh&query_place_id=ChIJwUD57jwndTERzsgRXe3FC3A",,"0"
"38 Đ. Vũ Tông Phan, An Phú, Quận 2, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","false",,,,"10.7990581","106.7473352","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 903 838 283",,"77","Quận 2, Hồ Chí Minh","38 Đ. Vũ Tông Phan","BAI XE 39 AN PHU","4.5","https://www.google.com/maps/search/?api=1&query=BAI%20XE%2039%20AN%20PHU&query_place_id=ChIJ76hRk2cndTERE2mrflSbASs",,"4"
"260 Đ. Trần Não, P. Bình An, Quận 2, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.7888788","106.7297475",,,,,,,,,,,,,,,,,"76","Quận 2, Hồ Chí Minh","260 Đ. Trần Não","BÃI GIỮ XE TÂN AN NGUYÊN","5","https://www.google.com/maps/search/?api=1&query=B%C3%83I%20GI%E1%BB%AE%20XE%20T%C3%82N%20AN%20NGUY%C3%8AN&query_place_id=ChIJAzTN7AAndTERwpvl3N3AZTs",,"2"
"1/5 Đ. Linh Đông, P, Thủ Đức, Hồ Chí Minh 70000, Việt Nam","Bãi đỗ xe","false",,,,"10.8420755","106.7437722","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 902 500 583",,"60","Thủ Đức, Hồ Chí Minh","1/5 Đ. Linh Đông","Bãi giữ xe ôtô Thành Đạt","1","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20gi%E1%BB%AF%20xe%20%C3%B4t%C3%B4%20Th%C3%A0nh%20%C4%90%E1%BA%A1t&query_place_id=ChIJZzK16c0ndTERc4jDrJMD0kI","https://thanhdatgara.com/","1"
"81/44 Đ. Số 2, Trường Thọ, Tp Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","false",,,,"10.8379808","106.7475904","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 971 191 616",,"59","Tp Thủ Đức, Hồ Chí Minh","81/44 Đ. Số 2","BÃI XE 24/24 - Anh Ba Sài Gòn (HẺM 81 DDS2 TRƯỜNG THỌ)",,"https://www.google.com/maps/search/?api=1&query=B%C3%83I%20XE%2024%2F24%20-%20Anh%20Ba%20S%C3%A0i%20G%C3%B2n%20(H%E1%BA%BAM%2081%20DDS2%20TR%C6%AF%E1%BB%9CNG%20TH%E1%BB%8C)&query_place_id=ChIJUbsryxcndTERtbK8h9BahL8",,"0"
"67 Đ. Mai Chí Thọ, An Phú, Quận 2, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.7988861","106.7524851","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"75","Quận 2, Hồ Chí Minh","67 Đ. Mai Chí Thọ","Trạm xe Hải Nam","5","https://www.google.com/maps/search/?api=1&query=Tr%E1%BA%A1m%20xe%20H%E1%BA%A3i%20Nam&query_place_id=ChIJ1wWq9tsndTERCiEmEJjtf5Q",,"1"
