"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"320 Tân Chánh Hiệp 10, Tân Chánh Hiệp, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.8693913","106.6251009",,,,,,,,,,,,,,,"+84 964 770 448",,"81","Quận 12, Hồ Chí Minh","320 Tân Chánh Hiệp 10","Lẩu bò lý Kòi 15","5","https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20b%C3%B2%20l%C3%BD%20K%C3%B2i%2015&query_place_id=ChIJvcAbx48rdTER6oUp_AQix8k",,"5"
"56i Trần Thị Bảy, Hiệp Thành, Quận 12, Hồ Chí Minh 70000, Việt Nam","Nhà hàng cháo","false","https://food.google.com/chooseprovider?restaurantId=/g/11svfbq84j&g2lbs=AOHF13kasFHVW8WFmYqEIaAK1eRv6Ye2y-iHvLthKzpLBG-Wv1lhsjk5OeINWTRurPXt1xLD_cj0aNmBGBdw3wh4uTPcHUMyjA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Ca9yZsOVGvO3wt0Pm5ur6A0&ei=Ca9yZsOVGvO3wt0Pm5ur6A0&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.874653","106.6358261","Thứ Tư","06:00 to 23:00","Thứ Năm","06:00 to 23:00","Thứ Sáu","06:00 to 23:00","Thứ Bảy","06:00 to 23:00","Chủ Nhật","06:00 to 23:00","Thứ Hai","06:00 to 23:00","Thứ Ba","06:00 to 23:00",,,"82","Quận 12, Hồ Chí Minh","56i Trần Thị Bảy","Cháo Trắng Thuý Nga","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20Tr%E1%BA%AFng%20Thu%C3%BD%20Nga&query_place_id=ChIJUz0EkpkpdTERpx0UEkuMQcU",,"2"
"Picity High Park, 9A Đường Thạnh Xuân 13, Khu phố 1, Quận 12, Thành phố Hồ Chí Minh 71514, Việt Nam","Dịch vụ sửa chữa","false",,,"10.8652622","106.6648632","Thứ Tư","08:00 to 17:00","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 17:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00","+84 28 3589 8113",,"67","Quận 12, Thành phố Hồ Chí Minh","Picity High Park, 9A Đường Thạnh Xuân 13","Sửa máy chấm công tận nơi","5","https://www.google.com/maps/search/?api=1&query=S%E1%BB%ADa%20m%C3%A1y%20ch%E1%BA%A5m%20c%C3%B4ng%20t%E1%BA%ADn%20n%C6%A1i&query_place_id=ChIJkdK01xopdTERzzwwkaeJ5hM","https://itedushare.com/sua-may-cham-cong-tan-noi-tai-tphcm/","3"
"Picity High Park, C5, 9A Đường Thạnh Xuân 13, Thạnh Xuân, Quận 12, Hồ Chí Minh 700000, Việt Nam","Khu ăn uống","false",,,"10.865789","106.6652853",,,,,,,,,,,,,,,"+84 866 650 246",,"63","Quận 12, Hồ Chí Minh","Picity High Park, C5, 9A Đường Thạnh Xuân 13","Chè Quê - Chè ít Béo",,"https://www.google.com/maps/search/?api=1&query=Ch%C3%A8%20Qu%C3%AA%20-%20Ch%C3%A8%20%C3%ADt%20B%C3%A9o&query_place_id=ChIJqZYkj5gpdTERR5PgPu-zcsc",,"0"
"Khu C4 Chung Cư Picity, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Nam","Chung cư","true",,,"10.8657939","106.6652859",,,,,,,,,,,,,,,,,"60","Quận 12, Hồ Chí Minh","Khu C4 Chung Cư Picity","Tháp C4 Chung Cư Picity","5","https://www.google.com/maps/search/?api=1&query=Th%C3%A1p%20C4%20Chung%20C%C6%B0%20Picity&query_place_id=ChIJIxJcG0ApdTERV9yU3LXicH0",,"1"
"155 Đ. Song Hành, Đông Hưng Thuận, Quận 12, Hồ Chí Minh, Việt Nam","Gian hàng rong","true",,,"10.8329309","106.623541",,,,,,,,,,,,,,,,,"100","Quận 12, Hồ Chí Minh","155 Đ. Song Hành","bánh mì kebab A Khải","4.5","https://www.google.com/maps/search/?api=1&query=b%C3%A1nh%20m%C3%AC%20kebab%20A%20Kh%E1%BA%A3i&query_place_id=ChIJqX20TwArdTERDJuHjmSu07E",,"2"
"Picity High Park, C3.1-09.17, 9A Đường Thạnh Xuân 13, Khu phố 1, Quận 12, Hồ Chí Minh 71500, Việt Nam","Nhà thiết kế nội thất","false",,,"10.8666666","106.6645808","Thứ Tư","06:00 to 23:00","Thứ Năm","06:00 to 23:00","Thứ Sáu","06:00 to 23:00","Thứ Bảy","06:00 to 23:00","Chủ Nhật","06:00 to 23:00","Thứ Hai","06:00 to 23:00","Thứ Ba","06:00 to 23:00","+84 979 239 395",,"52","Quận 12, Hồ Chí Minh","Picity High Park, C3.1-09.17, 9A Đường Thạnh Xuân 13","Thiết kế nội thất chung cư Picity High Park",,"https://www.google.com/maps/search/?api=1&query=Thi%E1%BA%BFt%20k%E1%BA%BF%20n%E1%BB%99i%20th%E1%BA%A5t%20chung%20c%C6%B0%20Picity%20High%20Park&query_place_id=ChIJ6zzpO20pdTERlo26XByPdGU","http://nhasaigon.com.vn/","0"
"Picity High Park, khu nhà, phố Gò Sao/9A Đường Thạnh Xuân 13, P, Quận 12, Hồ Chí Minh 71514, Việt Nam","Tổ chức giáo dục","false",,,"10.8656031","106.6637538","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00","+84 906 967 462",,"51","Quận 12, Hồ Chí Minh","Picity High Park, khu nhà, phố Gò Sao/9A Đường Thạnh Xuân 13","Anh ngữ Việt Âu Mỹ - Picity High Park","5","https://www.google.com/maps/search/?api=1&query=Anh%20ng%E1%BB%AF%20Vi%E1%BB%87t%20%C3%82u%20M%E1%BB%B9%20-%20Picity%20High%20Park&query_place_id=ChIJxWKje6spdTERXCA6NwTk_zI","https://vietaumy.edu.vn/","1"
"02 TTN25, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.8305322","106.6131415","Thứ Tư","06:00 to 08:30","Thứ Năm","06:00 to 08:30","Thứ Sáu","06:00 to 08:30","Thứ Bảy","06:00 to 08:30","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 08:30","Thứ Ba","06:00 to 08:30","+84 932 186 597",,"99","Quận 12, Hồ Chí Minh","02 TTN25","Bún bò O Gái - quận 12","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20O%20G%C3%A1i%20-%20qu%E1%BA%ADn%2012&query_place_id=ChIJ_Y2j68YrdTERj-qSg4XB4Uc",,"2"
"2567 QL1A, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.844713","106.6179664",,,,,,,,,,,,,,,,,"98","Quận 12, Thành phố Hồ Chí Minh","2567 QL1A","Cơm tấm Mi Meo 2",,"https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Mi%20Meo%202&query_place_id=ChIJe5r_iSkrdTERt7NVF2-SrF8",,"0"
"Chung cư Picity High Park - Toà nhà C5, Đ.Thạnh Xuân 14, Thạnh Xuân, Quận 12, Hồ Chí Minh 71100, Việt Nam","Cửa hàng giày dép","false",,,"10.8658935","106.6622921","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00","+84 868 408 277",,"58","Quận 12, Hồ Chí Minh","Chung cư Picity High Park - Toà nhà C5, Đ.Thạnh Xuân 14","Anna Litte Store",,"https://www.google.com/maps/search/?api=1&query=Anna%20Litte%20Store&query_place_id=ChIJgYPUPr8pdTERbePDbHxuESg","https://www.facebook.com/annalittlestore","0"
"9A Đường Thạnh Xuân 13, Thạnh Xuân, Quận 12, Hồ Chí Minh 700000, Việt Nam","Quán cà phê","false",,,"10.8652974","106.6648622","Thứ Tư","07:00 to 21:30","Thứ Năm","07:00 to 21:30","Thứ Sáu","07:00 to 21:30","Thứ Bảy","07:00 to 21:30","Chủ Nhật","07:00 to 21:30","Thứ Hai","07:00 to 21:30","Thứ Ba","07:00 to 21:30","+84 939 103 518",,"50","Quận 12, Hồ Chí Minh","9A Đường Thạnh Xuân 13","The Loop Coffee","4.2","https://www.google.com/maps/search/?api=1&query=The%20Loop%20Coffee&query_place_id=ChIJ-1-BWJkpdTERJkAGMgiMvro",,"13"
"chung cư Picity High Park, 13a Đường Thạnh Xuân 13, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh 94311, Việt Nam","Văn phòng công ty","false",,,"10.8668931","106.6646398","Thứ Tư","09:30 to 22:00","Thứ Năm","Đóng cửa","Thứ Sáu","09:30 to 22:00","Thứ Bảy","09:30 to 22:00","Chủ Nhật","09:30 to 22:00","Thứ Hai","09:30 to 22:00","Thứ Ba","Đóng cửa",,,"57","Quận 12, Thành phố Hồ Chí Minh","chung cư Picity High Park, 13a Đường Thạnh Xuân 13","Mushroom X",,"https://www.google.com/maps/search/?api=1&query=Mushroom%20X&query_place_id=ChIJ7XWmI90pdTER8TKLV7VZ-OI",,"0"
"Picity High Park, C4, 9A Đường Thạnh Xuân 13, Thạnh Xuân, Quận 12, Hồ Chí Minh 700000, Việt Nam","Cửa hàng quần áo trẻ em","false",,,"10.8662407","106.6655713","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00","+84 979 271 434",,"53","Quận 12, Hồ Chí Minh","Picity High Park, C4, 9A Đường Thạnh Xuân 13","Nhà Kidumi","4.9","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Kidumi&query_place_id=ChIJFdQn35wpdTERqpD5IoLy4Gw","https://shopee.vn/nhakidumi?categoryId=100633&itemId=29601087235&page=0&sortBy=pop&tab=0&upstream=search","7"
"VMHC+9JC, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,"10.8784481","106.6715125",,,,,,,,,,,,,,,,,"54","Quận 12, Hồ Chí Minh","VMHC+9JC","HẺM CỤT",,"https://www.google.com/maps/search/?api=1&query=H%E1%BA%BAM%20C%E1%BB%A4T&query_place_id=ChIJfSZni_3XdDERmAIbnqqtZ08",,"0"
"164/15 Đ. Thạnh Xuân 22, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Nam","Vườn","true",,,"10.871778","106.6704802","Thứ Tư","Đóng cửa","Thứ Năm","Đóng cửa","Thứ Sáu","Đóng cửa","Thứ Bảy","09:00 to 15:00","Chủ Nhật","09:00 to 15:00","Thứ Hai","Đóng cửa","Thứ Ba","Đóng cửa",,,"55","Quận 12, Hồ Chí Minh","164/15 Đ. Thạnh Xuân 22","Vườn Bốn Mùa","4.6","https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20B%E1%BB%91n%20M%C3%B9a&query_place_id=ChIJC3iV4tMpdTEREXiPmlGUPd0","https://www.facebook.com/vuonSGbonmua/","12"
"Chung Cư Picity High Park, Đường Thạnh Xuân 13, Thạnh Xuân, Quận 12, Hồ Chí Minh 700000, Việt Nam","Cửa hàng hoa","false",,,"10.8667873","106.6653508","Thứ Tư","08:00 to 18:00","Thứ Năm","08:00 to 18:00","Thứ Sáu","08:00 to 18:00","Thứ Bảy","08:00 to 18:00","Chủ Nhật","08:00 to 18:00","Thứ Hai","08:00 to 18:00","Thứ Ba","08:00 to 18:00","+84 886 292 494",,"48","Quận 12, Hồ Chí Minh","Chung Cư Picity High Park, Đường Thạnh Xuân 13","Hoa Tươi HCM",,"https://www.google.com/maps/search/?api=1&query=Hoa%20T%C6%B0%C6%A1i%20HCM&query_place_id=ChIJd3iDXj4pdTERFN7OIC3b398",,"0"
"326/1 Tổ 1 KP1, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Nam","Khu vực đi bộ","false",,,"10.8646439","106.6617376","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày",,,"49","Quận 12, Hồ Chí Minh","326/1 Tổ 1 KP1","Bờ kè Lê Thị Riêng","5","https://www.google.com/maps/search/?api=1&query=B%E1%BB%9D%20k%C3%A8%20L%C3%AA%20Th%E1%BB%8B%20Ri%C3%AAng&query_place_id=ChIJB8UkJ3gpdTERq5Kpbqi8uXM",,"1"
"123 Đ. Song Hành, Phường, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8340917","106.6230057",,,,,,,,,,,,,,,"+84 967 880 139",,"96","Quận 12, Hồ Chí Minh","123 Đ. Song Hành","Má heo nướng da giòn",,"https://www.google.com/maps/search/?api=1&query=M%C3%A1%20heo%20n%C6%B0%E1%BB%9Bng%20da%20gi%C3%B2n&query_place_id=ChIJ9bAwDjcrdTER_AZ-IyQB1hE",,"0"
"RJJG+WV7, Đông Hưng Thuận 2, Phường, Quận 12, Hồ Chí Minh 71500, Việt Nam","Nhà hàng hải sản","true",,,"10.8322854","106.627181",,,,,,,,,,,,,,,"+84 903 769 466",,"92","Quận 12, Hồ Chí Minh","RJJG+WV7, Đông Hưng Thuận 2","Vựa Ốc Lâm",,"https://www.google.com/maps/search/?api=1&query=V%E1%BB%B1a%20%E1%BB%90c%20L%C3%A2m&query_place_id=ChIJG6hDxNUrdTERRilCGNCL10M",,"0"
"165 Đông Hưng Thuận 2, Đông Hưng Thuận, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8372741","106.6274225",,,,,,,,,,,,,,,,,"86","Quận 12, Hồ Chí Minh","165 Đông Hưng Thuận 2","Cơm tấm cây mận","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20c%C3%A2y%20m%E1%BA%ADn&query_place_id=ChIJUUq_ewArdTER8EwHQogtjyU",,"2"
"Tổ 29, 6 Đ. Trường Chinh, Khu phố 2, Quận 12, Hồ Chí Minh 729923, Việt Nam","Nhà hàng","false","https://food.google.com/chooseprovider?restaurantId=/g/11lkjm2jtl&g2lbs=AOHF13lMvWjG4RXvpyGthEuL8bo-w8aRzDuGchgP20p5xcuC300Gnwp9baPvuQ8CUOaFJiaKGvyIEni1VZ28eLyvJztzXlAZhWQUQVJ4W5bvOXT5G1l2unk%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=cq9yZra0FKnh1sQPg767yAQ&ei=cq9yZra0FKnh1sQPg767yAQ&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8331993","106.619588","Thứ Tư","05:30 to 11:00","Thứ Năm","05:30 to 11:00","Thứ Sáu","05:30 to 11:00","Thứ Bảy","05:30 to 11:00","Chủ Nhật","05:30 to 11:00","Thứ Hai","05:30 to 11:00","Thứ Ba","05:30 to 11:00","+84 979 027 053",,"91","Quận 12, Hồ Chí Minh","Tổ 29, 6 Đ. Trường Chinh","Phở Trang",,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Trang&query_place_id=ChIJRXlnwXMpdTERMCiUDDhbrRo",,"0"
"77 Đ. Nguyễn Ảnh Thủ, P, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","false","https://food.google.com/chooseprovider?restaurantId=/g/11g7238dvh&g2lbs=AOHF13mW2RrmAAnhKXP9ikuzKZEVWh_DDFqSYGc07iAhqEmsduVqebYqRiLZEpa7-aIh2NFq2xjqa2Cw6OEuF1qQY-bKa5ftgHhELHISNAaBNCxHY-nJuI8%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=cq9yZvj4KL_V1sQPg96Q6AU&ei=cq9yZvj4KL_V1sQPg96Q6AU&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8763445","106.6467507","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00","+84 966 533 749","$$","80","Quận 12, Hồ Chí Minh","77 Đ. Nguyễn Ảnh Thủ","KFC","4.1","https://www.google.com/maps/search/?api=1&query=KFC&query_place_id=ChIJk_8vfuEpdTERNAccc4xeab4","http://www.kfcvietnam.com.vn/","485"
"Đ. Song Hành/Hẻm 29 Tổ 9, khu phố 6, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng","true","https://food.google.com/chooseprovider?restaurantId=/g/11vymgt9w8&g2lbs=AOHF13m0pYyRZmAw7YNDa5TgTyvyGXkbu0GPrHoHbAYYXffA46tEP5iYT7oeiaEsgGWZR8ABm5GLWSEvtL3zAfxzXlfqB_s0Qfptp7mj9h3wG1YM-V5e8Xs%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ca9yZpSmJZ7R1sQPk7qhoAI&ei=ca9yZpSmJZ7R1sQPk7qhoAI&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8310397","106.6244642",,,,,,,,,,,,,,,,,"84","Quận 12, Hồ Chí Minh","Đ. Song Hành/Hẻm 29 Tổ 9","bún chả Hà Nội","5","https://www.google.com/maps/search/?api=1&query=b%C3%BAn%20ch%E1%BA%A3%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJgxFqbgArdTERGelvSJhmVfM",,"3"
"445 Đ. Nguyễn Thị Đặng, Hiệp Thành, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","false","https://food.google.com/chooseprovider?restaurantId=/g/11nxsj17tl&g2lbs=AOHF13mOK0XHsMVOJQkQsZAOcuJtAkSZ3PbNS-w3gQ3mt5X3T5Udded7UWSq9tjY0tJRPaSUwReDyroJ7T6W3zs-eSApGUaZ20X9vTmIFXE1aT3FR19e78s%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oa9yZoHSFtnMkPIPkLGCgAQ&ei=oa9yZoHSFtnMkPIPkLGCgAQ&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8749149","106.6457627","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00","+84 932 655 513",,"79","Quận 12, Hồ Chí Minh","445 Đ. Nguyễn Thị Đặng","Tobokky Siam - Ẩm Thực Việt Hàn - Chi nhánh 2","4.4","https://www.google.com/maps/search/?api=1&query=Tobokky%20Siam%20-%20%E1%BA%A8m%20Th%E1%BB%B1c%20Vi%E1%BB%87t%20H%C3%A0n%20-%20Chi%20nh%C3%A1nh%202&query_place_id=ChIJKYO34NgpdTERmG6PrAIok6s","https://www.facebook.com/tobokky.siam519?mibextid=LQQJ4d","29"
"11/3 Tổ 18 Kp1, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Công viên thể thao","true",,,"10.8724269","106.6734161",,,,,,,,,,,,,,,,,"45","Quận 12, Thành phố Hồ Chí Minh","11/3 Tổ 18 Kp1","Sân bóng Thạnh Xuân Arena","5","https://www.google.com/maps/search/?api=1&query=S%C3%A2n%20b%C3%B3ng%20Th%E1%BA%A1nh%20Xu%C3%A2n%20Arena&query_place_id=ChIJay9heQ8pdTERMuEUnr4-0IU",,"4"
"Tòa C4, Shophouse 01.27/9A Đường Thạnh Xuân 13, P, Quận 12, Hồ Chí Minh 71500, Việt Nam","Spa sức khỏe","false",,,"10.8652622","106.6648632","Thứ Tư","08:30 to 20:00","Thứ Năm","08:30 to 20:00","Thứ Sáu","08:30 to 20:00","Thứ Bảy","08:30 to 20:00","Chủ Nhật","08:30 to 20:00","Thứ Hai","08:30 to 20:00","Thứ Ba","08:30 to 20:00","+84 792 661 338",,"47","Quận 12, Hồ Chí Minh","Tòa C4, Shophouse 01.27/9A Đường Thạnh Xuân 13","Viện CO2 Picity High Park Quận 12","5","https://www.google.com/maps/search/?api=1&query=Vi%C3%AA%CC%A3n%20CO2%20Picity%20High%20Park%20Qu%C3%A2%CC%A3n%2012&query_place_id=ChIJVbup5bkpdTER5fi19U0Z7z8",,"13"
"2 Đ. Nguyễn Ảnh Thủ, Khu Phố 3, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8716012","106.6198656",,,,,,,,,,,,,,,,,"73","Quận 12, Thành phố Hồ Chí Minh","2 Đ. Nguyễn Ảnh Thủ","Bê thui số 1 Cầu Mống","4.4","https://www.google.com/maps/search/?api=1&query=B%C3%AA%20thui%20s%E1%BB%91%201%20C%E1%BA%A7u%20M%E1%BB%91ng&query_place_id=ChIJ_wxL7x0rdTERmJYy1bLI4sU",,"5"
"88/117 Đường Tân Chánh Hiệp 13, P, Quận 12, Hồ Chí Minh 70000, Việt Nam","Cửa hàng ăn nhanh","false","https://food.google.com/chooseprovider?restaurantId=/g/11tjnvkf05&g2lbs=AOHF13lUvdV0nJLsr8DEoGdpmt0JNslhhp7sfRX3y3tCabhlvAqCu05vNbxx8osYlZ6z7EAcfPUnAtjso3ijeQ1_JphqFgiYJLEIYCPKfh5iCGESt-Wck8k%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=vK9yZu3FB4PIkPIPuImhiA4&ei=vK9yZu3FB4PIkPIPuImhiA4&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8644528","106.6206225","Thứ Tư","12:00 to 22:00","Thứ Năm","12:00 to 22:00","Thứ Sáu","12:00 to 22:00","Thứ Bảy","12:00 to 22:00","Chủ Nhật","12:00 to 22:00","Thứ Hai","12:00 to 22:00","Thứ Ba","12:00 to 22:00","+84 933 093 938",,"72","Quận 12, Hồ Chí Minh","88/117 Đường Tân Chánh Hiệp 13","Bánh Tráng Trộn Mon Min","5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Tr%C3%A1ng%20Tr%E1%BB%99n%20Mon%20Min&query_place_id=ChIJ5S4I50QrdTERZlNnvgAbm3M",,"1"
"Tân Thới Hiệp, Quận 12, Hồ Chí Minh 700000, Việt Nam","Nhà hàng món nướng Hàn Quốc","false",,,"10.8635624","106.6476552","Thứ Tư","10:30 to 22:30","Thứ Năm","10:30 to 22:30","Thứ Sáu","10:30 to 22:30","Thứ Bảy","10:30 to 22:30","Chủ Nhật","10:30 to 22:30","Thứ Hai","10:30 to 22:30","Thứ Ba","10:30 to 22:30","+84 28 3535 4145",,"71","Quận 12, Hồ Chí Minh","Tân Thới Hiệp","GALBI HOUSE","3.9","https://www.google.com/maps/search/?api=1&query=GALBI%20HOUSE&query_place_id=ChIJS_4V4CUpdTERjt4GswlnoaQ","https://galbi.vn/","69"
"68/2A Đ. Bùi Văn Ngữ, Tân Chánh Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng cháo","true",,,"10.8712117","106.6191445","Thứ Tư","06:30 to 21:00","Thứ Năm","06:30 to 21:00","Thứ Sáu","06:30 to 21:00","Thứ Bảy","06:30 to 21:00","Chủ Nhật","06:30 to 21:00","Thứ Hai","06:30 to 21:00","Thứ Ba","06:30 to 21:00",,,"75","Hóc Môn, Hồ Chí Minh","68/2A Đ. Bùi Văn Ngữ","Cháo lòng","3.9","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20l%C3%B2ng&query_place_id=ChIJc5C8XdordTERNlJM4TYtupM",,"23"
"98 Lê Văn Khương, Thới An, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng điểm tâm","true",,,"10.8653966","106.6496569","Thứ Tư","06:00 to 23:00","Thứ Năm","06:00 to 23:00","Thứ Sáu","06:00 to 23:00","Thứ Bảy","06:00 to 23:00","Chủ Nhật","06:00 to 23:30","Thứ Hai","06:00 to 23:00","Thứ Ba","06:00 to 23:00","+84 355 528 676",,"77","Quận 12, Hồ Chí Minh","98 Lê Văn Khương","Bánh cuốn nóng",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20cu%E1%BB%91n%20n%C3%B3ng&query_place_id=ChIJ3WV-BEopdTERS4EyaqMTfLU",,"0"
"202 Đ. Nguyễn Ảnh Thủ, Tân Chánh Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8723605","106.6202854","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 333 394 344",,"80","Hóc Môn, Hồ Chí Minh","202 Đ. Nguyễn Ảnh Thủ","Gỏi Cá Trích - Chả Cuốn Cá Trích - Chả Lụi Nướng | Gỏi Cá Nguyễn Ánh Thủ | Gỏi Cuốn Nguyễn Ánh Thủ Quận 12","5","https://www.google.com/maps/search/?api=1&query=G%E1%BB%8Fi%20C%C3%A1%20Tr%C3%ADch%20-%20Ch%E1%BA%A3%20Cu%E1%BB%91n%20C%C3%A1%20Tr%C3%ADch%20-%20Ch%E1%BA%A3%20L%E1%BB%A5i%20N%C6%B0%E1%BB%9Bng%20%7C%20G%E1%BB%8Fi%20C%C3%A1%20Nguy%E1%BB%85n%20%C3%81nh%20Th%E1%BB%A7%20%7C%20G%E1%BB%8Fi%20Cu%E1%BB%91n%20Nguy%E1%BB%85n%20%C3%81nh%20Th%E1%BB%A7%20Qu%E1%BA%ADn%2012&query_place_id=ChIJszIr8GArdTERh0aWTniKNCE",,"1"
