"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"18E Đ. Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.80175","106.6548976","Thứ Tư","07:00 to 23:00","Thứ Năm","07:00 to 23:00","Thứ Sáu","07:00 to 23:00","Thứ Bảy","09:00 to 23:00","Chủ Nhật","09:00 to 23:00","Thứ Hai","07:00 to 23:00","Thứ Ba","07:00 to 23:00","+84 706 901 618",,"6","Tân Bình, Hồ Chí Minh","18E Đ. Cộng Hòa","Lumiere Texas BBQ & Craft Beer","4.9","https://www.google.com/maps/search/?api=1&query=Lumiere%20Texas%20BBQ%20%26%20Craft%20Beer&query_place_id=ChIJ2Sq7GP4pdTERlikOQfmQ6dE","https://www.facebook.com/lumieretexas","191"
"110 Hoàng Hoa Thám, P.12, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Nhà hàng Thái Lan","false",,,"10.79982","106.6474365","Thứ Tư","11:00 to 22:00","Thứ Năm","11:00 to 22:00","Thứ Sáu","11:00 to 22:00","Thứ Bảy","11:00 to 22:00","Chủ Nhật","11:00 to 22:00","Thứ Hai","11:00 to 22:00","Thứ Ba","11:00 to 22:00","+84 28 7304 4966",,"5","Tân Bình, Hồ Chí Minh","110 Hoàng Hoa Thám","Chang - Modern Thai Cuisine Hoàng Hoa Thám","4.2","https://www.google.com/maps/search/?api=1&query=Chang%20-%20Modern%20Thai%20Cuisine%20Ho%C3%A0ng%20Hoa%20Th%C3%A1m&query_place_id=ChIJlwGMHWspdTER7zJEdNOWVgw","https://changvietnam.vn/","123"
"L Floor, Holiday Inn & Suites Saigon Airport, 18E Đ. Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Nhà hàng Địa Trung Hải","false",,,"10.801645","106.6548835","Thứ Tư","10:30 to 00:00","Thứ Năm","10:30 to 00:00","Thứ Sáu","10:30 to 00:00","Thứ Bảy","10:30 to 00:00","Chủ Nhật","10:30 to 00:00","Thứ Hai","10:30 to 00:00","Thứ Ba","10:30 to 00:00","+84 854 071 618",,"4","Tân Bình, Hồ Chí Minh","L Floor, Holiday Inn & Suites Saigon Airport, 18E Đ. Cộng Hòa","Lumiere Byblos - Mediterranean cuisine","5","https://www.google.com/maps/search/?api=1&query=Lumiere%20Byblos%20-%20Mediterranean%20cuisine&query_place_id=ChIJR-TSh_gpdTERnPytbTOQYT8","https://www.facebook.com/byblosmediterraneancuisine/","61"
"406/35 Đ. Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh 70000, Việt Nam","Nhà hàng","false",,,"10.8032708","106.6435293","Thứ Tư","07:00 to 22:00","Thứ Năm","07:00 to 22:00","Thứ Sáu","07:00 to 22:00","Thứ Bảy","07:00 to 22:00","Chủ Nhật","07:00 to 22:00","Thứ Hai","07:00 to 22:00","Thứ Ba","07:00 to 22:00","+84 937 238 898","$$","3","Tân Bình, Hồ Chí Minh","406/35 Đ. Cộng Hòa","RAM Cafe & Restaurant","4.9","https://www.google.com/maps/search/?api=1&query=RAM%20Cafe%20%26%20Restaurant&query_place_id=ChIJ35DyRb0pdTERLB0lwb0bAn8","https://www.facebook.com/ramcafe.restaurant","19"
"406/35 Đ. Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh 70000, Việt Nam","Nhà hàng","true","https://food.google.com/chooseprovider?restaurantId=/g/11q3rxzb3v&g2lbs=AOHF13lvhH8HH5daG2UdKWWRQS2O2jSWJS-oIggR51UYlelrZQLDciUcrLJ7oraNbxjdigOUx-DFg-MNQqrQ_I5GcAiKOcx6AQ%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=IelyZvipBOmnkPIPm6-ckAo&ei=IelyZvipBOmnkPIPm6-ckAo&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8032708","106.6435293","Thứ Tư","07:00 to 22:00","Thứ Năm","07:00 to 22:00","Thứ Sáu","07:00 to 22:00","Thứ Bảy","07:00 to 22:00","Chủ Nhật","07:00 to 22:00","Thứ Hai","07:00 to 22:00","Thứ Ba","07:00 to 22:00","+84 937 238 898",,"1","Tân Bình, Hồ Chí Minh","406/35 Đ. Cộng Hòa","Lanura Restaurant | Cafe | Bar","4.6","https://www.google.com/maps/search/?api=1&query=Lanura%20Restaurant%20%7C%20Cafe%20%7C%20Bar&query_place_id=ChIJVx1Ama4pdTERjXTjCeRsPRQ","https://facebook.com/lanura.hospitalityservices","45"
"39 Đ. Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.8146331","106.6712735",,,,,,,,,,,,,,,"+84 28 3636 8160","15 US$","17","Tân Bình, Hồ Chí Minh","39 Đ. Bạch Đằng","Spring Hotel","3.8","https://www.google.com/maps/search/?api=1&query=Spring%20Hotel&query_place_id=ChIJn_DSOh8pdTERWZ7MfG_rGSA",,"39"
"44 Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","true",,"Khách sạn 3 sao","10.8131944","106.6678462",,,,,,,,,,,,,,,"+84 819 566 566","16 US$","20","Tân Bình, Hồ Chí Minh","44 Hồng Hà","Khách sạn Erato Boutique","3.9","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20Erato%20Boutique&query_place_id=ChIJaf0ShBgpdTERSaT5TixBbak",,"753"
"43 Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8138106","106.6699714",,,,,,,,,,,,,,,"+84 28 3997 9999","22 US$","16","Tân Bình, Hồ Chí Minh","43 Hồng Hà","Silk Hong Ha Hotel","4.2","https://www.google.com/maps/search/?api=1&query=Silk%20Hong%20Ha%20Hotel&query_place_id=ChIJB8Dp2vApdTERJr04U5FoZZk",,"61"
"111 Đ. Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Nhà hàng pizza","false","https://food.google.com/chooseprovider?restaurantId=/g/11btxj5hn0&g2lbs=AOHF13mTBaWWp1E02T13lTpQ3n7jt3rnEFgj28_QcN-8o5pM702HHTNmleEgX43Vf-0y_ayw9rjduBIpat3NWgGNuBO_F2Md0w%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=IelyZoGTBuickPIPh9-DyAk&ei=IelyZoGTBuickPIPh9-DyAk&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8013114","106.6523106","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 28 3948 2631","$$","2","Tân Bình, Hồ Chí Minh","111 Đ. Cộng Hòa","AL Fresco's","4.4","https://www.google.com/maps/search/?api=1&query=AL%20Fresco's&query_place_id=ChIJEyzbR08pdTER8P6cSrRERps","https://alfrescos.com.vn/","804"
"34 Đ. Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,,"10.8131311","106.6717946",,,,,,,,,,,,,,,"+84 28 3997 3568","17 US$","13","Tân Bình, Hồ Chí Minh","34 Đ. Bạch Đằng","My Villa Hotel - Airport","3.9","https://www.google.com/maps/search/?api=1&query=My%20Villa%20Hotel%20-%20Airport&query_place_id=ChIJbSZGXR8pdTERr16wdmhCVaE",,"232"
"101 Đ. Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 1 sao","10.8152109","106.6727737",,,,,,,,,,,,,,,"+84 28 7306 8858","21 US$","10","Tân Bình, Hồ Chí Minh","101 Đ. Bạch Đằng","Love Hotel Airport","4","https://www.google.com/maps/search/?api=1&query=Love%20Hotel%20Airport&query_place_id=ChIJL0rxAR8pdTERD5O5ENkCex8",,"93"
"231 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà trọ","false",,,"10.8223036","106.6740308",,,,,,,,,,,,,,,"+84 932 798 039","10 US$","3","Gò Vấp, Hồ Chí Minh","231 Nguyễn Văn Công","Lucky Homestay Sai Gon airport","4.3","https://www.google.com/maps/search/?api=1&query=Lucky%20Homestay%20Sai%20Gon%20airport&query_place_id=ChIJHZ_EqzcpdTERQcsJ-hXAFC8",,"112"
"A59 Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng cơm","true",,,"10.816349","106.6694566","Thứ Tư","10:00 to 18:00","Thứ Năm","10:00 to 18:00","Thứ Sáu","10:00 to 18:00","Thứ Bảy","10:00 to 18:00","Chủ Nhật","10:00 to 18:00","Thứ Hai","10:00 to 18:00","Thứ Ba","10:00 to 18:00","+84 902 353 307",,"71","Tân Bình, Hồ Chí Minh","A59 Hồng Hà","Quán Cơm Gà Ta Kim Phượng","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20G%C3%A0%20Ta%20Kim%20Ph%C6%B0%E1%BB%A3ng&query_place_id=ChIJK-0EOxkpdTERZDGWlusQhkw",,"2"
"199 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Quán mì","false",,,"10.8227064","106.6747138","Thứ Tư","08:00 to 19:00","Thứ Năm","08:00 to 19:00","Thứ Sáu","08:00 to 19:00","Thứ Bảy","08:00 to 19:00","Chủ Nhật","08:00 to 19:00","Thứ Hai","Đóng cửa","Thứ Ba","08:00 to 19:00",,,"68","Gò Vấp, Hồ Chí Minh","199 Nguyễn Văn Công","Bún bò 199","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20199&query_place_id=ChIJc-3-DVopdTER21dra8R059w",,"1"
"333 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true","https://food.google.com/chooseprovider?restaurantId=/g/11vlbyblw_&g2lbs=AOHF13nOd3JTRIkvUOR_EPdq2wkl3QJWpPd05nsAqTAmZl5E_saFGJpkM8ILFE8StQxNAB8Rd3EN_o3gnqkJ7wJ8Ny-DeAS26qZ1Irw9FUeOVs3y5mraXQk%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kOlyZtIL6Ymm1A_u1pH4Bw&ei=kOlyZtIL6Ymm1A_u1pH4Bw&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8206185","106.6743228",,,,,,,,,,,,,,,"+84 902 089 311",,"59","Gò Vấp, Hồ Chí Minh","333 Nguyễn Văn Công","BÚN CÁ KIÊN GIANG HAI CÔ","5","https://www.google.com/maps/search/?api=1&query=B%C3%9AN%20C%C3%81%20KI%C3%8AN%20GIANG%20HAI%20C%C3%94&query_place_id=ChIJyRUpSkcpdTERjNNqV2uY5sU",,"5"
"RM9G+X4F, Đ. Số 1, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng phở","true",,,"10.8199349","106.6752992","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00","Thứ Ba","06:00 to 21:00","+84 908 446 389",,"48","Gò Vấp, Hồ Chí Minh","RM9G+X4F, Đ. Số 1","Phở Vân","4.5","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20V%C3%A2n&query_place_id=ChIJmQt_XAYpdTERhiVG7UhEi4k",,"4"
"129/41a Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true","https://food.google.com/chooseprovider?restaurantId=/g/11kqbmvlb8&g2lbs=AOHF13mqlAnZi911h0QowjjtOgywyhyly23-pIh9GDLlHXXVFvxLnBkrXEE7ScsDSaJUsPGi95U587dIq1ZwWD1AS0tO_GP4s-vMeHZjOj-dceFzVz5RLL4%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nelyZuu9L8SiptQPo6q66Ac&ei=nelyZuu9L8SiptQPo6q66Ac&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.822219","106.6758007",,,,,,,,,,,,,,,,,"54","Gò Vấp, Hồ Chí Minh","129/41a Nguyễn Văn Công","Tiệm Nhà Na","5","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20Nh%C3%A0%20Na&query_place_id=ChIJw3TNUO0pdTERc0l3O70drMM",,"1"
"A75/6C Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8160437","106.6712702",,,,,,,,,,,,,,,,,"56","Tân Bình, Hồ Chí Minh","A75/6C Hồng Hà","Bún Riêu cua đồng",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ri%C3%AAu%20cua%20%C4%91%E1%BB%93ng&query_place_id=ChIJIe3qbAApdTERXY4F03EqbGc",,"0"
"A55 Đ. Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8163068","106.6693853","Thứ Tư","07:00 to 17:00","Thứ Năm","07:00 to 17:00","Thứ Sáu","07:00 to 17:00","Thứ Bảy","07:00 to 17:00","Chủ Nhật","07:00 to 12:00","Thứ Hai","07:00 to 17:00","Thứ Ba","07:00 to 17:00","+84 912 032 852",,"57","Tân Bình, Hồ Chí Minh","A55 Đ. Bạch Đằng","Bánh cuốn Bà Xuân","4","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20cu%E1%BB%91n%20B%C3%A0%20Xu%C3%A2n&query_place_id=ChIJz3014ngpdTER5VTyhBkX6qo",,"1"
"277/1 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Quán ăn nhẹ","false",,,"10.8216478","106.6738632","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 987 282 489",,"43","Gò Vấp, Hồ Chí Minh","277/1 Nguyễn Văn Công","Ăn Vặt Nhà Moon","5","https://www.google.com/maps/search/?api=1&query=%C4%82n%20V%E1%BA%B7t%20Nh%C3%A0%20Moon&query_place_id=ChIJ73P0GDUpdTER8VcU9bip5Qg",,"1"
"142a Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Nhà hàng món lẩu","false",,,"10.8238033","106.6762114","Thứ Tư","09:30 to 23:00","Thứ Năm","09:30 to 23:00","Thứ Sáu","09:30 to 23:00","Thứ Bảy","09:30 to 23:00","Chủ Nhật","09:30 to 23:00","Thứ Hai","09:30 to 23:00","Thứ Ba","09:30 to 23:00","+84 915 758 330",,"46","Gò Vấp, Hồ Chí Minh","142a Nguyễn Văn Công","Lẩu Cá Ba Hiền 69K","3.6","https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20C%C3%A1%20Ba%20Hi%E1%BB%81n%2069K&query_place_id=ChIJzUFM6ckpdTERbKUvZPYkiS8","https://www.facebook.com/bahienlauca69","91"
"99 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng cơm","true",,,"10.8236868","106.6765447",,,,,,,,,,,,,,,,,"41","Gò Vấp, Hồ Chí Minh","99 Nguyễn Văn Công","Cơm Tấm 99","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%2099&query_place_id=ChIJTdjAqHIpdTERpG7wLM8-qEQ",,"3"
"RM89+9V9, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng","true","https://food.google.com/chooseprovider?restaurantId=/g/11gtr41xyf&g2lbs=AOHF13k29xgDpdGE4Np2dBggAiBm3Rr5ypk2IJ7g_YQbF3Fiw5SeQw8GdH9ALSajy9qwMFdDw6oZUOk0ZU8xcPFWyS7jLTby9Q%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tulyZpvmJdzD0PEPiJu_wAY&ei=tulyZpvmJdzD0PEPiJu_wAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8159228","106.6697222","Thứ Tư","06:00 to 18:00","Thứ Năm","06:00 to 18:00","Thứ Sáu","06:00 to 18:00","Thứ Bảy","06:00 to 18:00","Chủ Nhật","06:00 to 18:00","Thứ Hai","06:00 to 18:00","Thứ Ba","06:00 to 18:00","+84 344 701 268",,"47","Tân Bình, Hồ Chí Minh","RM89+9V9","Quán Quê Lúa - Thái Bình","4.4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Qu%C3%AA%20L%C3%BAa%20-%20Th%C3%A1i%20B%C3%ACnh&query_place_id=ChIJ_656sLspdTERG0L01gQZCmI",,"9"
"223 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng món nướng","true",,,"10.822044","106.6744026",,,,,,,,,,,,,,,,,"39","Gò Vấp, Hồ Chí Minh","223 Nguyễn Văn Công","Quán nhậu",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20nh%E1%BA%ADu&query_place_id=ChIJXZNKEQApdTER0ofJb8dBHo0",,"0"
"149 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8231808","106.6756131","Thứ Tư","15:00 to 23:00","Thứ Năm","15:00 to 23:00","Thứ Sáu","15:00 to 23:00","Thứ Bảy","15:00 to 23:00","Chủ Nhật","15:00 to 23:00","Thứ Hai","15:00 to 23:00","Thứ Ba","15:00 to 23:00",,,"27","Gò Vấp, Hồ Chí Minh","149 Nguyễn Văn Công","Lẩu 149","5","https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20149&query_place_id=ChIJFbe4lIQpdTERkzOlpEKO6qc",,"2"
"236 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng Trung Quốc","true","https://food.google.com/chooseprovider?restaurantId=/g/11v5c19s6v&g2lbs=AOHF13nqJjXMu_XjEzw9SJy7sq6Ola3v-PFi9FB2E1ErvaJ0WF9k_IA_-9OtWrzMWprCKXFBodVbSJ_zv92ZkhfyFIa-BYESww%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zelyZu77Ftzx0PEPvuOTuAY&ei=zelyZu77Ftzx0PEPvuOTuAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8227594","106.6745422","Thứ Tư","07:30 to 22:00","Thứ Năm","07:30 to 22:00","Thứ Sáu","07:30 to 22:00","Thứ Bảy","07:30 to 22:00","Chủ Nhật","07:30 to 22:00","Thứ Hai","07:30 to 22:00","Thứ Ba","07:30 to 22:00",,,"37","Gò Vấp, Hồ Chí Minh","236 Nguyễn Văn Công","HỦ TÍU MÌ GIA - A HOÀNG (麵 家 阿 黃)","3.7","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A6%20T%C3%8DU%20M%C3%8C%20GIA%20-%20A%20HO%C3%80NG%20(%E9%BA%B5%20%E5%AE%B6%20%E9%98%BF%20%E9%BB%83)&query_place_id=ChIJlSgD4OspdTER1udyP8sEysk",,"3"
"223 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false",,,"10.8224002","106.6742282","Thứ Tư","11:00 to 00:00","Thứ Năm","11:00 to 00:00","Thứ Sáu","11:00 to 00:00","Thứ Bảy","11:00 to 00:00","Chủ Nhật","11:00 to 00:00","Thứ Hai","11:00 to 00:00","Thứ Ba","11:00 to 00:00","+84 915 851 010",,"23","Gò Vấp, Hồ Chí Minh","223 Nguyễn Văn Công","Ốc Bom","4.4","https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20Bom&query_place_id=ChIJF_gFJZ0pdTERmezmNLvw-1Q",,"209"
"410 Nguyễn Văn Công, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.8197476","106.6745678",,,,,,,,,,,,,,,,,"22","Gò Vấp, Hồ Chí Minh","410 Nguyễn Văn Công","Mì quảng Hội An",,"https://www.google.com/maps/search/?api=1&query=M%C3%AC%20qu%E1%BA%A3ng%20H%E1%BB%99i%20An&query_place_id=ChIJCVbL71wpdTERX2aOofTfGsE",,"0"
"48/1 Đ. Lam Sơn, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.8128032","106.6671218","Thứ Tư","08:00 to 23:00","Thứ Năm","08:00 to 23:00","Thứ Sáu","08:00 to 23:00","Thứ Bảy","08:00 to 23:00","Chủ Nhật","08:00 to 23:00","Thứ Hai","08:00 to 23:00","Thứ Ba","08:00 to 23:00","+84 905 695 135","$$","19","Tân Bình, Hồ Chí Minh","48/1 Đ. Lam Sơn","Nhà Hàng Vựa Hải Sản Hòn Đảo","4","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20V%E1%BB%B1a%20H%E1%BA%A3i%20S%E1%BA%A3n%20H%C3%B2n%20%C4%90%E1%BA%A3o&query_place_id=ChIJsTD_fhgpdTERDXXEog2SHW4",,"172"
"97 Đ. Lam Sơn, Phường 2, Tân Bình, Hồ Chí Minh 72108, Việt Nam","Nhà hàng Thái Lan","false",,,"10.8128244","106.6669073","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 00:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 901 368 729",,"17","Tân Bình, Hồ Chí Minh","97 Đ. Lam Sơn","Jatujak Retro Bar","4.7","https://www.google.com/maps/search/?api=1&query=Jatujak%20Retro%20Bar&query_place_id=ChIJQy4y89QpdTEROCBlgaSI3Po",,"93"
"55 Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh 70000, Việt Nam","Đại lý du lịch xem cá voi","false",,,"10.8196526","106.6349182",,,,,,,,,,,,,,,"+84 337 547 581",,"23","Tân Bình, Hồ Chí Minh","55 Nguyễn Sỹ Sách","Nhà cái one888.me",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20c%C3%A1i%20one888.me&query_place_id=ChIJBz3ZwcQpdTER46hDmrnO2ZQ","https://one888.me/","0"
"84/7 Nguyễn Thị Nhỏ, st, Tân Bình, Hồ Chí Minh 70000, Việt Nam","Đại lý du lịch","false",,,"10.7746349","106.6521457","Thứ Tư","07:30 to 17:00","Thứ Năm","07:30 to 17:00","Thứ Sáu","07:30 to 17:00","Thứ Bảy","08:00 to 00:00","Chủ Nhật","08:00 to 00:00","Thứ Hai","07:30 to 17:00","Thứ Ba","07:30 to 17:00","+84 936 418 461",,"1","Tân Bình, Hồ Chí Minh","84/7 Nguyễn Thị Nhỏ","Chuchi tunnels - Vietnam Tours","4.6","https://www.google.com/maps/search/?api=1&query=Chuchi%20tunnels%20-%20Vietnam%20Tours&query_place_id=ChIJi4X3qbAvdTERKnLgBd9sBAI","http://www.cuchitunnels.com.vn/","7"
"673/3 Lạc Long Quân, Phường 10, Tân Bình, Hồ Chí Minh, Việt Nam","Chùa phật giáo","true",,,"10.7803945","106.649331","Thứ Tư","07:00 to 19:00","Thứ Năm","07:00 to 19:00","Thứ Sáu","07:00 to 19:00","Thứ Bảy","07:00 to 19:30","Chủ Nhật","07:00 to 19:00","Thứ Hai","07:00 to 19:00","Thứ Ba","07:00 to 19:00","+84 983 572 341",,"23","Tân Bình, Hồ Chí Minh","673/3 Lạc Long Quân","Chùa Phật Bảo","4.6","https://www.google.com/maps/search/?api=1&query=Ch%C3%B9a%20Ph%E1%BA%ADt%20B%E1%BA%A3o&query_place_id=ChIJpZDb0bkudTERgMF_JBnSSIU","http://phatgiaonguyenthuy.com/article/tac-gia/chua-phat-bao-tp-hcm.html","254"
"20 Đ. Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh, Việt Nam","Rạp chiếu phim","true",,,"10.8008131","106.6530026",,,,,,,,,,,,,,,"+84 28 3775 2526",,"23","Tân Bình, Hồ Chí Minh","20 Đ. Cộng Hòa","LOTTE Cinema Cộng Hòa","3.3","https://www.google.com/maps/search/?api=1&query=LOTTE%20Cinema%20C%E1%BB%99ng%20H%C3%B2a&query_place_id=ChIJjVuPcMwpdTERnrCE6kUoT8g","https://www.lottecinemavn.com/LCHS/index.aspx","318"
"671 Lạc Long Quân, Phường 8, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng","true","https://food.google.com/chooseprovider?restaurantId=/g/11mhh0vw7v&g2lbs=AOHF13m7e4VTAaBgfbmtQMpogf6AV0Q6aHY48Yfls9P9MXdxV0hXVawoZxZRRlIcpsYHZrzbcKcKk9u9vbvyZflz3HaMj31v1g%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=L-pyZv3rM-Hv0PEP86mAuAY&ei=L-pyZv3rM-Hv0PEP86mAuAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7804349","106.6496951",,,,,,,,,,,,,,,,,"2","Tân Bình, Hồ Chí Minh","671 Lạc Long Quân","Bánh Mì Hùng Dung Hà Nội","4","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20H%C3%B9ng%20Dung%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJSSwbLbgudTER3nfYmmG5GQU",,"2"
"40 Đường số 7, Phường 10, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Tư vấn viên","false",,,"10.7860695","106.6464908","Thứ Tư","18:00 to 00:00","Thứ Năm","00:00 to 18:00","Thứ Sáu","08:00 to 18:00","Thứ Bảy","08:00 to 15:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 18:00","Thứ Ba","08:00 to 18:00","+84 909 416 959",,"21","Tân Bình, Hồ Chí Minh","40 Đường số 7","DU HỌC TÂN CON ĐƯỜNG VÀNG",,"https://www.google.com/maps/search/?api=1&query=DU%20H%E1%BB%8CC%20T%C3%82N%20CON%20%C4%90%C6%AF%E1%BB%9CNG%20V%C3%80NG&query_place_id=ChIJsdnJZhkvdTERIRHg02oeTPk","https://www.newgoldenroad.com/","0"
